Name,Price
Refurbished  Dell Latitude E5400 Laptop Intel Core 2 Duo 2.0GHz 250GB/4GB/Windows 10,352
LENOVO 110-15IBR LAPTOP,416
"DELL Latitude 7490 14.1"" FHD Laptop i7-8650U Quad-Core 16GB 512GB SSD Win10 Pro","2,538"
"Refurbished HP Folio EliteBook 9480M 14"" Laptop, Windows 10 Pro, Intel Core i5-4310U Processor, 8GB RAM, 180GB Solid State Drive",463
"Refurbished EVOO 10.1"" Ultra Thin Laptop, Intel Atom 1.4 GHz, 2GB Memory, 32GB Storage, Mini HDMI, Front Camera, Windows 10 Home, Blue, EV-C-101-1-BL",112
"Lenovo ThinkPad X1 Carbon Gen 7, 14.0"" FHD IPS  400 nits, i5-8265U,   UHD Graphics, 8GB, 256GB SSD, Win 10 Pro","1,389"
"Dell Latitude E6520 15.6"" Laptop Computer With Intel Quad Core i5 2.5GHz Processor 4GB RAM 250GB Hard Drive DVD Wifi HDMI and Windows 10 Pro Webcam - Refurbished PC with a 1 Year Warranty!",312
"Refurbished Dell Latitude E6430 14.1"" Laptop, Windows 10 Pro, Intel Core i5-3320M Processor, 8GB RAM, 500GB Hard Drive",259
"Lenovo Flex 5 Home and Business 2-in-1 Laptop (Intel i7-8550U 4-Core, 32GB DDR4 RAM, 512GB SATA SSD, 15.6"" Touch 4K UHD (3840x2160), NVIDIA GeForce MX130, Fingerprint, Wifi, Bluetooth, Win 10 Home)","1,498"
Refurbished Dell Latitude E6410 2.4GHz i5 4GB 160GB DRW Windows 10 Pro 64 Laptop CAM,210
"HP Pavilion 14"" Laptop 8th Gen Core i5-8250U, 8GB 1TB SATA Window10 (14-CE0068ST)",629
"HP Stream Laptop 14-ds0070nr, AMD Dual-Core A4-9120e, 4GB DDR4, 64GB eMMC, AMD Radeon R3 Graphics, Windows 10 Home in S mode, Diamond White and Dove Silver",246
"EVOO 11.6"" Convertible Touchscreen Laptop, Windows 10, 32GB Storage, Mini HDMI, Webcam, Blue",263
"Microsoft Surface Laptop 2 13.5"" Intel Core i5 8GB RAM 128GB SSD (Latest Model) Platinum  -  8th Generation - i5-8250U - Quad-core - 6MB SmartCache - LPDDR3 - Touchscreen -  UHD Graphics 620 - 22",789
"Apple Macbook Air 11.6-inch Retina Display [1.6Ghz] [4GB RAM] [128GB SSD] - Bundle Includes: Generic Case, Wireless Headset, Bluetooth Mouse & 1 Year Warranty - (Scratch&Dent)",549
"HP Pavilion X360 14.0"" Convertible Laptop, Intel i3-7100U, 8GB Ram, 256GB SSD",599
"Factory Refurbished HP Folio 9470M 14"" Laptop, Windows 10 Pro, Intel Core i5-3437U Processor, 8GB RAM, 320GB Hard Drive",289
"HP Chromebook 11 G5 - 11.6"" - Celeron N3060 - 4 GB RAM - 16 GB SSD",225
"ASUS TUF Gaming Laptop: Core i7-8750H, NVidia GTX 1060, 512GB SSD, 16GB RAM, 17.3"" Full HD Display","1,169"
"MSI - Prestige 15 15.6"" 4K Ultra HD Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1650 - 512GB SSD - Gray With Blue Diamond Cut Notebook PC Computer","1,899"
Refurbished Dell Latitude E7440 2.1GHz i7 8GB 128SSD Windows 10 Pro 64 Laptop Camera,536
"Refurbished HP 745 G3 14"" Laptop, Windows 10 Pro, AMD A10-8700B Processor, 8GB RAM, 256GB Solid State Drive",327
"Manufacturer Refurbished Acer CB3-532-C47C 15.6"" Chromebook, Chrome OS, Intel Celeron N3060 Processor, 2GB RAM, 16GB Flash Drive",214
"Refurbished Lenovo T530 15.6"" Laptop, Windows 10 Pro, Intel Core i5-3320M Processor, 4GB RAM Memory, 320GB Hard Drive",295
"Refurbished Dell Latitude E7440 14"" Laptop, Windows 10 Pro, Intel Core i7-4600U Processor, 16GB RAM, 256GB Solid State Drive",599
"HP - 17.3"" Laptop - Intel Core i5 - 8GB Memory - 1TB HDD",699
"HP Envy 15.6"" Full HD X360, AMD Ryzen 5 4500U, AMD Radeon Graphics, 8GB SDRAM, 256GB SSD, Nightfall Black, Windows 10, 15-ds1010wm",599
"MACBOOK PRO 13"" (Model 2017) - MPXV2LL/A (CTO) Core i7 - 7567U 3.5GHz / 16GB / 1000GB / OSX Loaded - Refurbished Grade A Condition 9/10","1,424"
"HP EliteBook 850 G6 Home and Entertainment Laptop (Intel i5-8265U 4-Core, 8GB RAM, 256GB SSD, 15.6"" Full HD (1920x1080), Intel UHD 620, Fingerprint, Wifi, Bluetooth, Webcam, 2xUSB 3.0, Win 10 Pro)","1,044"
"Refurbished Lenovo Gray 14.1"" T410 Laptop PC with Intel Core i5-520M Processor, 4GB Memory, 320GB Hard Drive and Windows 10 Pro",247
Lenovo G50 15.6-Inch Laptop (59421808) Black,899
"HP X2 Detachable Laptop 10.1""Touchscreen, Intel Atom x5-Z8350, Intel HD Graphics 400, 64GB eMMC, 4GB SDRAM, HP Active Pen, Natural Silver, 10-p018wm",499
"Dell G7 15.6"" Gaming Laptop i7-8750H 8GB RAM 256GB SSD GTX 1060 Max-Q 6GB - 8th Gen i7-8750H Hexa-core - NVIDIA GeForce GTX 1060 with 6GB - Max-Q Design Technology - Waves MaxxAudio - Windows 10","1,199"
"15"" Apple Macbook Pro Retina 2.3GHz i7 16GB Memory / 512GB SSD (Turbo Boost to 3.3GHz) - Refurbished",799
15-inch Apple MacBook Pro Retina 2.2GHz(Turbo boost 2.0 to 3.4GHz) i7 16GB / 256GB SSD  - Refurbished,"1,149"
Refurbished Lenovo ThinkPad T420 i7 2.7GHz 4GB 500GB DVD Windows 10 Pro 64 Laptop CAM,296
"LG Gram Laptop - 13.3"" Display, Intel 8th Gen Core i7-8565U CPU, 16GB RAM, 256GB SSD, 20.5 Hour Battery Life, Thunderbolt 3 - 13Z990-R.AAS7U1Z (2019) Notebook","1,499"
"Refurbished Apple MacBook Air 11.6"" Laptop Intel Core i5-4260U 1.4GHz 4GB 128GB SSD MD711LLB",499
"Acer Chromebook C720P-2625 Laptop Computer Chromebook, 1.40 GHz Intel Celeron, 4GB DDR3 RAM, 16GB SSD Hard Drive, Chrome, 11"" Screen (Refurbished)",129
"Refurbished HP Black 15.6"" ProBook 6560B Laptop PC with Intel Core i5-2520M Processor, 8GB Memory, 750GB Hard Drive and Windows 10 Pro",399
"B GRADE Refurbished Toshiba 13.3"" Portege Z30-A Laptop with Intel Core i5-4300U 1.9GHz, 8GB RAM, 256GB SSD-2.5, NO_CAM, and Win10P64",288
"Apple MacBook Air 13.3"" Laptop 512GB (Gold) (2020) with Magic Mouse 2","1,443"
"15"" Macbook Pro Retina Display 2.0GHz i7 8GB Memory 128GB SSD - Refurbished",739
"Lenovo ThinkPad E15 20RD005GUS 15.6"" Notebook - Intel Core i5 - 8 GB RAM - 1 TB HDD - Intel UHD Graphics - Windows 10 Pro - Black",707
"B GRADE Refurbished DELL Precision M4800 15.6"" Laptop, Intel Core i7-4800MQ 2.7GHz, 8GB RAM, 750GB HDD, DVDRW, FHD, Windows 10 Pro",449
"Lenovo IdeaPad 730S-13IWL 13.3"" FHD Laptop i7-8565U 16GB 512GB SSD W10H",999
"MSI 15.6"" GE63 Raider RGB-882 Gaming Laptop with Intel Core i7-9750H Processor, NVIDIA GeForce RTX 2060 Graphics, 32GB Memory, 1TB Hard Drive & Windows 10 Operating System","1,599"
"Refurbished Lenovo T440P 14"" Laptop, Windows 10 Pro, Intel Core i5-4200M Processor, 8GB RAM, 320GB Hard Drive",363
"Refurbished HP Chromebook G1 14"" Laptop Intel Celeron Dual Core 1.4GHz 4GB 16GB",165
"B GRADE Refurbished Toshiba 13.3"" Portege Z30-B Laptop with Intel Core i7-5600U-2.6GHz, 8GB RAM, 256GB SSD-2.5, CAM, and Win10P64",455
"MSI Modern 15 15.6"" Laptop - Intel Core i5-10210U - 8GB - 512GB NVMe SSD - UMA - Windows 10 Pro - Oynx Black Brushed",849
Hewlett Packard 6EH46UA#ABA Hp Pavilion 15-cs1065cl Laptop,689
"Apple MacBook Air 13.3"" MGX72LL/A Mid 2014 Silver - 8GB RAM - 256GB SSD - 2.6Ghz Intel Core i5-4278U (Certified Refurbished)",574
"Refurbished HP EliteBook 840 G1 14"" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 4GB RAM, 320GB Hard Drive",309
"Acer - Nitro 5 15.6"" Gaming Laptop - AMD Ryzen 5 - 8GB Memory - AMD Radeon RX 560X - 256GB Solid State Drive - Obsidian Black",999
Refurbished Dell Latitude E6420 Laptop Intel i5 Dual Core 2.5GHz 8GB RAM 500GB HDD DVD-RW Windows 10 Professional,294
"Refurbished: Dell Latitude E6400 Laptop - Core 2 Duo, 2gb RAM, 80gb HDD, WIFI, DVD-ROM, Windows 7 Professional x64",189
"Certified Refurbished Apple MacBook Pro 13.3"" 2.4GHz Dual-Core Intel i5 4GB 500GB HDD Laptop MD313LLA",399
Refurbished Dell Latitude E6520 Laptop  i5 Dual-Core 8GB 256GB SSD Win 10 Pro B v.WAA,297
"Refurbished Apple A1398 MC975LL/A 15.4"" MacBook Pro, Mac OS X 10.11 El Capitan, Intel Core i7-3615QM Processor, 16GB RAM, 256GB Solid State Drive",984
"Apple MacBook Pro Core i5, 2.3GHz, 8GB Ram, 256GB SSD, 13.3"" Laptop MPXU2LL/A (Scratch and Dent)",999
"Apple MacBook Air 11.6"" Laptop 1.6 GHz Intel Core i5, 128GB, Silver -MJVM2LL/A (Refurbished)",499
"HP 5HT46UT ProBook 470 G5 17.3"" Laptop i5-8250U 8GB 256GB SSD W10P","1,047"
Apple Mac Mini Computer Core i5 2.5GHz (3rd gen) 8GB RAM 500GB HDMI with Mac OS High Sierra - Refurbished,328
"Apple MacBook 13.3"" 2.26GHz Intel Core 2 Duo Processor, 2GB RAM, 250GB Hard Drive MC207ll (Refurbished)",199
"Dell Latitude 2100 10.1"" Netbook Laptop Computer Intel Processor 2GB RAM 80GB HD Windows 10 - Refurbished",129
"HP 17.3"" HD+ Touchscreen Laptop, Intel Core i5-8265U Processor, 8GB Memory, 256GB SSD, DVDRW, Windows 10 Home",750
Apple Certified Refurbished B Grade Macbook Pro 15.4-inch Laptop (Retina) 2.3Ghz Quad Core i7 (Mid 2012) MC975LL/A 256 GB SSD 8 GB Memory 2880x1800 Display macOS,819
"MSI GF65 15.6"" Gaming Laptop - Intel Core i5-9300H - 8GB - 512GB NVMe SSD - NVIDIA GeForce RTX2060 - Windows 10 - Black",999
"Lenovo Legion Y740, 15.6"" FHD IPS  500 nits, i7-9750H,  GeForce RTX 2060 6GB, 16GB, 1TB SSD, Win 10 Home","1,659"
"Panasonic Toughbook CF-53 Laptop Core i5-2520M 2.5GHz 8GB Memory 160GB SSD 14"" High Definition DVDRW Windows 10 (Refurbished)",799
"HP Jaguar 15-bs070wm, 15.6"" Natural Silver Touch Laptop, Windows 10, Intel Core i5-7200U Processor, 8GB Memory, 1TB Hard Drive",798
"Dell Latitude 14 Rugged 5414 14.0 in New Laptop - Intel Core i5 6300U 6th Gen 2.4 GHz 8GB 128GB SSD Windows 10 Pro 64-Bit - Bluetooth, Webcam","1,789"
Refurbished Dell Latitude E6440 Laptop  i5 Dual-Core 16GB 256GB SSD Win 10 Pro B v.WBA,399
"Refurbished Apple MacBook 13.3"" OS X Laptop Intel Core 2 Duo T7200 2.0GHz 1GB 80GB, MB061LLA",199
"Acer Swift 1, 14"" Full HD, Intel Celeron N4000 Processor, 4GB RAM, 64GB eMMc, Windows 10 Home In S Mode, Sf114-32-c225",299
"Acer Aspire 5, 15.6"" Full HD IPS Display, 8th Gen Intel Core i5-8265U, 8GB DDR4, 256GB PCIe NVMe SSD, Backlit Keyboard, Fingerprint Reader, Windows 10 Home, A515-54-51DJ Laptop Notebook PC Computer",999
"Apple MacBook Air 13.3"" Laptop 1.7GHz(3.3GHz Turbo Boost 2.0) Core i7 (MF068LL/A), 8GB Memory, (8GB Memory / 128GB Solid State Drive)-Refurbished",799
"Refurbished Acer C720-2103 11.6"" LED Chromebook Intel Celeron Dual Core 1.4Ghz 2GB 16GB SSD (Scratches & Dents)",139
"Refurbished Dell Latitude E6430 14"" Laptop, Windows 10 Pro, Intel Core i5-3210M Processor, 4GB RAM, 320GB Hard Drive",288
"HP Pavilion 15 Laptop 15.6"" Touchscreen, Intel Core i5-8250U, Intel UHD Graphics 620, 1TB HDD + 16GB Intel Optane memory, 8GB SDRAM, 15-cs0051wm",689
"Refurbished Apple MacBook Air 11.6"" LED Laptop 1.6GHz Intel i5 4GB 128GB SSD MJVM2LLA (Scratches & Dents)",499
"Refurbished Dell E5440 14"" Laptop, Windows 10 Pro, Intel Core i3-4010U Processor, 4GB RAM, 500GB Hard Drive",295
"Refurbished Grade A Lenovo ThinkPad T440s 14.0"" Laptop, Intel Core I7-4600U up to 3.3Ghz, 12G DDR3, 500G, USB 3.0, VGA, miniDP, W10P64-Multi Languages Support (EN/ES/FR), 1 year warranty",409
"HP 14-db0090nr Blue Touch Chromebook, 14"" HD, AMD A4-9120, UMA Graphics, 32GB, 4GB Memory",279
"13-inch MacBook Pro: 2.3GHz dual-core i5, 128GB - Space Gray","1,399"
"Apple MacBook Air 11.6-Inch laptop(1.6 GHz Intel i5, 128 GB SSD, Integrated Intel HD Graphics 6000, Mac OS X Yosemite) - MJVM2LL/A (Manufacture Refurbished)",499
"Refurbished Toshiba Tecra Z40-B 14"" HD Laptop Intel i7-5600U Dual Core 2.6GHz 16GB 128GB SSD",657
"2019 Dell Inspiron 15.6"" HD Touch Screen Laptop Computer, Intel Core i3-8145U, 8GB DDR4 RAM, 128GB SSD, HDMI, USB 3.1, UHD Graphics 620, Windows 10 Home, i3583-3756BLK-PUS",548
"Microsoft Surface Pro 7 12.3"" Intel Core i5 8GB RAM 256GB SSD Platinum - 10th Gen i5-1035G4 Quad Core - Laptop, tablet, or studio mode - Intel Iris Plus Graphics - Windows 10 Home - 10.5 hr batte",999
"Dell i3593-5568SLV-PUS Inspiron 15 3000 Series Touchscreen Laptop - 10th Gen Intel Core i5-1035G1 - 1080p - Blue Notebook 15.6"""" 12GB Memory 512GB SSD Computer PC",799
"Dell Inspiron 11 3000 3180 11.6"" Laptop A6-9220e 4GB 32GB Flash W10H",459
"Dell G5 15 5590 Gaming Laptop, 15.6'', Intel Core i5-9300H, 8GB RAM, 128GB SSD, NVIDIA GeForce GTX 1650, G5590-5933WHT-PUS",899
"Refurbished Dell Laptop Latitude E6440 | 14"" | i7-4600M | 16GB RAM | 1TB SSHD | Webcam | Backlit Keyboard | Windows 10 Pro Laptop Notebook Computer",549
"Refurbished Ematic 2-in-1 Laptop 11.6"" IPS, x5-Z8300 1.44GHz, 2GB RAM, 64GB eMMC, Blue, Windows 10 Home, EWT131BL",152
"Apple Macbook Air 11.6"" Retina Display Laptop | 4GB RAM, 128GB SSD | Bundle Includes: Wireless Headset, Bluetooth Mouse, Generic Case & 1 Year Warranty (Scratch&Dent)",539
"HP Laptop 15.6"" Screen, 10th Gen Intel Core i7-1065G7 up to 3.9GHz & Quad-Core Processor, 8GB Memory, 256GB Solid State Drive, Fingerprint Reader & Webcam in Silver - 15-dy1027od",799
"2019 ASUS 15.6"" Touchscreen Chromebook Intel Pentinum N4200 4GB DDR4 64GB EMMC",449
"Refurbished HP Ultrabook Silver 14"" EliteBook Folio 9470M WA5-0887 Laptop PC with Intel Core i5-3427U Processor, 8GB Memory, 320GB Hard Drive and Windows 10 Pro",288
"Lenovo 20RM0008US ThinkBook 14s-IWL 14"" FHD Laptop i7-8565U 8GB 256GB SSD W10P",840
"Refurbished Dell E6440 14"" Laptop, Windows 10 Pro, Intel Core i7-4600M Processor, 8GB RAM, 128GB Solid State Drive",283
"Refurbished Apple MacBook Pro 13.3in Silver | 8GB RAM | 500GB | Wi-Fi | Black Case, Bluetooth Mouse and Headset Bundle",599
"Asus VivoBook 15 15.6"" 1920x1080 Laptop - AMD Ryzen 7 - 12GB Memory - AMD Radeon RX Vega 10 - 512GB SSD - Transparent Silver",650
"Apple MacBook Air 13.3"" Laptop (Core i5 1.6GHz, 4GB RAM, 128GB SSD) MJVE2LLA (Refurbished)",621
HP (17-BY1053DX) 17.3 Laptop - Core i5-8265U - 8GB Memory - 256GB Solid State Drive - Windows 10 Home in S Mode - Jet Black/Maglia Pattern,629
"Refurbished Acer Aspire 5 - 15.6"" Laptop Intel Core i5-10210U 1.6GHz 8GB Ram 256GB SSD W10H",519
"Acer Predator Helios 300 Gaming Laptop, Intel Core i7-9750H, GeForce GTX 1660 Ti, 15.6"" Full HD 144Hz Display, 3ms Response Time, 16GB DDR4, 512GB PCIe NVMe SSD, RGB Backlit Keyboard, PH315-52-710B","1,379"
"Refurbished Apple Macbook Pro 13.3"" Laptop (Intel Core i5 2.4GHz. 8GB Ram, 500GB HDD)",499
"Fujitsu Stylistic Q665 11.6-Inch 2 in 1 Touch Screen HD Tablet /Laptop With Finger ID and Stylus(8GB RAM, 256GB SSD, Intel Core M (1.4GHz), Windows 10 Pro) (Frustration Free Packaging)",269
"Refurbished Dell E6540 15.6"" Laptop, Windows 10 Pro, Intel Core i5-4300M Processor, 8GB RAM, 750GB Hard Drive",350
"Apple MacBook Air MJVE2LL/A 13-inch Laptop 1.6GHz Core i5,4GB RAM,128GB SSD - Refurbished",660
"MSI GP73 Leopard-636 Gaming Laptop 17.3"" 120Hz 3ms, Intel i7-8750H, NVIDIA GeForce GTX 1070 8G, 512GB NVMe SSD + 1TB HDD, 16GB RAM, WIN 10, VR Ready, GP73636","1,799"
"Lenovo 80XV009CUS Ideapad 320 15.6"" Laptop, 2.9GhzAMD A9-9420CPU, 4GBRAM, 1TB HD",100
"Refurbished Dell Latitude E5440 14"" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 8GB RAM, 750GB Hard Drive",300
"HP Pavilion 15-cs1065cl 15.6"" Full HD Touch Screen Laptop Computer Refurbished - Silver Intel Core i5-8265U Quad-Core Processor 1.6GHz; 8GB Memory RAM; 256GB Solid State Drive (SSD); Wireless-AC",569
"New Dell Inspiron 5570 15.6in FHD 1920x1080 Non-Touch Laptop: i5-7200u, 8GB Memory, 1TB Hard Drive, DVD+/-RW, Backlit Keyboard, Fingerprint Reader, Windows 10 Home, Silver",639
Apple Certified Refurbished A Grade Macbook Pro 13.3-inch Laptop (Retina) 2.6Ghz Dual Core i5 (Mid 2014) MGX72LL/A 256 GB SSD 8 GB Memory 2560x1600 Display macOS Sierra Power Adapter,589
Apple A Grade MacBook Air 11.6-inch 1.6GHz Dual Core i5 (Early 2015) MJVM2LL/A 128GB HD 4 GB Memory 1366 x 768 Display Mac OS X v10.12 Sierra Power Adapter Included,548
"Acer Swift 3 SF315-41G-R6MP Laptop, 15.6"" Full HD IPS Display, AMD Ryzen 7 2700U, AMD Radeon RX 540 Graphics, 8GB DDR4, 256GB SSD, Windows 10 Laptop Notebook",799
"Apple MacBook Pro 13.3 Inch Laptop (Intel Core i5 2.4 GHz, 500 GB HDD) MD313LL/A (Silver) (Certified Refurbished)",589
"Refurbished Lenovo ThinkPad T430S 14"" Laptop, Windows 10 Home, Intel Core i5-3320M Processor, 8GB RAM, 500GB Hard Drive",374
"Lenovo - Yoga C740 2-in-1 14"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Mica 81TC000JUS Tablet Notebook",779
"Refurbished Dell 14"" Latitude E6420 Laptop PC with Core i5-2520M Processor, 8GB Memory, 750GB Hard Drive and Windows 10 Pro",269
Apple A Grade Macbook Pro 13.3-inch (Retina) 2.7Ghz Dual Core i5 (Early 2015) MF839LL/A 128GB SSD 8 GB Memory 2560x1600 Display Mac OS X v10.12 Sierra Power Adapter Included,749
"HP 14-dq1037wm Home and Business Laptop (Intel i3-1005G1 2-Core, 4GB RAM, 128GB SSD, 14.0"" HD (1366x768), Intel UHD Graphics, Wifi, Bluetooth, Webcam, 2xUSB 3.1, 1xHDMI, Win 10 Home in S-Mode)",399
"Lenovo ThinkPad T430s 14.0"" Refurbished Laptop - Intel Core i5 3320M 3rd Gen 2.6 GHz 8GB 128GB SSD DVD-RW Windows 10 Home 64-Bit - Webcam",294
"Refurbished Dell 15.5"" Lattitude E6520 Laptop PC with Intel Core i5 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Pro",313
"Refurbished Apple MacBook Air 13.3"" Intel Core i7 2.2GHz 8GB RAM 256GB SSD MJVG2LLA BTO/CTO Laptop OS X Catalina - Very Good Condition",729
"Refurbished HP EliteBook 8460P 14"" Laptop, Windows 10 Pro, Intel Core i5-2520M Processor, 8GB RAM, 128GB Solid State Drive",317
Apple Macbook Air 11.6-inch Bundle: Includes Wireless Mouse & Case | 128GB SSD 4GB RAM | Silver (Refurbished),499
"HP 14"" FHD IPS Laptop | Intel Quad-Core i5-1035G4 Upto 3.7GHz | 8GB RAM | 128GB SSD | Backlit Keyboard | WiFi | HDMI | USB-C | Bluetooth | Windows 10",549
"HP ProBook 450 G6 Home and Business Laptop (Intel i5-8265U 4-Core, 4GB RAM, 500GB HDD, 15.6"" HD (1366x768), Intel UHD 620, Wifi, Bluetooth, Webcam, 2xUSB 3.1, 1xHDMI, Backlit Keyboard, Win 10 Pro)","1,049"
"HP 17-by0061st 17.3"" Notebook - Core i3 i3-8130U - 8GB RAM - 1TB HDD - Windows 10 Home (Factory Refurbished)",588
"SAMSUNG Notebook 7, 13.3 FHD LED, Intel Core i5-8265U, 8GB DDR4 RAM, 256GB SSD, Platinum Titan - NP730XBE-K03US",699
"Refurbished Dell Latitude E5440 14"" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 16GB RAM, 750GB Hard Drive",421
"Refurbished HP 14"" EliteBook 8460P Laptop PC with Intel Core i5 Processor, 4GB Memory, 750GB Hard Drive and Windows 10 Pro",281
"Refurbished Lenovo ThinkPad T540P 15.6"" Laptop, Windows 10 Pro, Intel Core i5-4300M Processor, 8GB RAM, 500GB Hard Drive",399
"Lenovo 130S 11IGM 11.6 Laptop (Celeron N4000, 4GB, 64GB eMMC Flash Memory)",320
Refurbished Lenovo ThinkPad T420 i7 2.8GHz 8GB 500GB DVD Windows 10 Pro 64 Laptop CAM,367
"HP Stream 14-ax030wm 14 Smoke Gray, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron Processor N3060, 4GB Memory, 32GB Storage",339
"Microsoft Surface Laptop 3 15"" AMD Ryzen 5 8GB RAM 256GB SSD Matte Black Metal - AMD Ryzen 5-3580U - Touchscreen - AMD Radeon Vega 9 Graphics - Windows 10 Home - 11.5 hr battery life","1,399"
"HP 17-ca0056nr Chalkboard Gray Notebook, 17.3"", AMD A9-9425, AMD Radeon R5 Graphics, 1TB HDD, 8GB Memory, 6NU57UA#ABA",489
"Lenovo Thinkpad T420 HD 14"" Intel Core i5 2540M (2.6GHz-3.3GHz) 8GB Memory 128GB SSD Webcam Bluetooth DVD-RW Windows 10 Professional Laptop (Refurbished)",275
LG gram 17 inch Ultra-Lightweight Laptop with 10th Gen Intel Core Processor w/Intel Iris Plus - 17Z90N-R.AAS9U1,"1,646"
"HP Envy 17t 10th Gen Touch Home and Entertainment Laptop (Intel i7-10510U 4-Core, 16GB RAM, 1TB SSD, 17.3"" Touch  Full HD (1920x1080), NVIDIA MX250, Wifi, Bluetooth, Webcam, 3xUSB 3.1, Win 10 Pro)","1,399"
Refurbished Apple MacBook Pro 15.4-Inch Retina Laptop Quad i7 2.2GHz / 16GB DDR3 Memory / 1TB PCIe Flash SSD / Iris Pro 1.5GB Graphics / OS X Mojave / Thunderbolt,"1,369"
"Lenovo Flex 15 Series 2-in-1 Touchscreen Laptop - 10th Gen Intel Core i7 - GeForce MX230 - 1080p 81XH0001US Tablet 15.6"" 16GB Memory 512GB SSD",879
"Refurbished Acer C720P-2625 11.6"" Chromebook, Touchscreen, Chrome, Intel Celeron 2955U Dual-Core Processor, 4GB RAM, 16GB Flash Drive",199
"Refurbished Dell Latitude E7440 14"" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 8GB RAM, 256GB Solid State Drive",377
"GIGABYTE AERO 15 Classic-XA-F74ADP Core i7-9750H NVIDIA GeForce RTX 2070 Max-Q 16 GB Memory 512 GB Intel SSD Win10 Pro High-End 15.6"" FHD 240Hz Gaming Laptop","2,499"
"Dell - Inspiron 2-in-1 11.6"" Touch-Screen Laptop - Intel Pentium - 4GB Memory - 500GB HD - Red",269
"Acer Convertible Chromebook 11.6"" HD IPS Touchscreen, Intel Celeron N3060 1.6 GHz, 4GB Ram 32GB SSD, Intel HD Graphics, HDMI, WiFi, Webcam, Chrome OS- BLUE COLOR (Certified Refurbished)",205
"HP 17 Laptop 2020 Premium Business Laptop Computer I 17.3"" HD+ Display I 8th Gen Intel Quad-Core i5-8265U (>i7-7500U) I 24GB DDR4 128GB SSD 1TB HDD I Intel UHD Graphics 620 DVD WIFI Win 10",819
"Refurbished HP 15-bs234wm 15.6"" Laptop Intel Pentium N5000 1.1GHz 4GB RAM 500GB HDD Windows 10",199
"Acer A31532C0S5 15.6 in. CN4100 4GB 1TB Windows 10 Home Laptop, Black",347
"HP Stream Laptop 14-ds0090nr, AMD Dual-Core A4-9120e, 4GB DDR4, 64GB eMMC, AMD Radeon R3 Graphics, Windows 10 Home in S mode, Royal Blue and Frosted Blue",299
"Acer Swift 3, 15.6"" Full HD, AMD Ryzen 5 2500U, 8GB DDR4, 256GB SSD, Windows 10, SF315-41-R8PP Laptop Notebook PC Computer",849
"MSI WS65 9TL-686 15.6"" Mobile Workstation - Core i7-9750H - 32GB RAM - 512GB SSD - Quadro RTX 4000 - Windows 10 Pro","3,399"
"Refurbished HP 11-v010wm 11.6"" Chromebook, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive",252
"Dell i5575-A347SLV Inspiron Laptop, 15.6'' Touchscreen, AMD Ryzen 5 2500U, 16GB DDR DRAM, 1TB HDD, Windows 10 Home 64bit",741
"Refurbished Lenovo Black 15.6"" Thinkpad T520 Laptop PC with Intel Core i5-2520M Processor, 12GB Memory, 750GB Hard Drive and Windows 10 Pro",299
"Lenovo ThinkPad T480 Home and Business Laptop (Intel 8th Gen i5-8250U quad-core, 8GB RAM, 500GB HDD, 14"" (1366 x 768) Anti-Glare Display, Fingerprint, Thunderbolt 3, dTPM 2.0, Win 10 Pro)",891
"Microsoft Surface Laptop  13.5"" Intel Core i5 (7th Gen) 8 GB RAM 256 GB SSD Burgundy  -  7th Gen i5 Core - 8GB RAM - 13.5"" PixelSense screen - 2256 x 1504 Resolution - 256 GB Solid State dri",799
"Refurbished HP EliteBook 840 G1 14"" Laptop, Windows 10 Home, Intel Core i5-4300U Processor, 8GB RAM, 500GB Hard Drive",289
Refurbished Lenovo ThinkPad T430 i7 2.9GHz 4GB 500GB DRW Windows 10 Pro 64 Laptop CAM,292
"HP EliteBook 840 G6 14"" Notebook - Intel Core i7 - 16GB - 512GB - Intel UHD Graphics 620 - Windows 10 Pro - Silver","1,849"
The New Razer Blade 15 - Full HD 60Hz - GTX 1660 Ti - 128GB + 1TB - Black,"1,869"
"(Refurbished) Dell Chromebook 11 (CB1C13) 11.6-inch, Intel Celeron 2955U, 16GB SSD, 4GB RAM, 1.4 GHz, Plus Free Shipping!",129
"Apple MacBook Air MJVM2LL/A Intel Core i5-5250U X2 1.6GHz 4GB 128GB SSD 11.6"",Silver (Refurbished)",509
"Acer Nitro 5 AN515-54-5659 15.6"" Gaming Laptop Computer - Black Intel Core i5-9300H Processor 2.4GHz; NVIDIA GeForce GTX 1650 4GB GDDR6; 8GB Memory; 512GB SSD",799
2020 Flagship HP 14 inch Full HD IPS Display I Newest 10th Gen Intel Quad-Core i5-1035G4 (>i7-7500U) I 8GB DDR4 128GB SSD I Backlit Keyboard 802.11ac Bluetooth 5.0 USB-C Webcam Win 10,579
